reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHjiGi5_na-k162bq-0uKwXAIy5947m8J4VSzsoVWrR_Aq7kYUTezTWA0Cekyv2gdaC7KmgHqpDdPmM5Q,Anton Shushuykin,https://play-lh.googleusercontent.com/-3xA2t8CsOp8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFo4n9wT8W3z8XjO-YA8JCwMSpmg/photo.jpg,"99% premium advertising, free version is not usable",3,1,,06/10/2020 15:53,"90% of the app is completely free, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :) The Premium ad only shows up when first opening the app, and when clicking on 'Go Premium', you can opt out by clicking on 'No, Thanks' on the ad.",11/10/2020 13:47,newest,com.anydo
gp:AOqpTOHHO7VJaJzyIFwb8fWt7Ktv2wzGPQrJjW21OW0U-2hYLJ7wTkxFfNAict-qKew70H6EpfPfG8orqSBkCw,Marilyn DeVase,https://play-lh.googleusercontent.com/-_4B1SJoEtDo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn3L_EMrLFeI__baWJOOymiBMu1DA/photo.jpg,I pay for the premium app and it keeps closing down on me once Im in the app. What can I do to keep that from happening?,3,1,5.6.0.1,01/10/2020 09:12,"Sorry about that. We are not aware of any issues with the app not closing correctly. Kindly contact us at- https://www.any.do/contact_form, with any relevant information (as explained here- https://support.any.do/sending-files-to-support/), and we will be happy to look into it for you.",04/10/2020 13:43,newest,com.anydo
gp:AOqpTOElg5hLiynNh2Fwm6EPwMXHqwRHgG_G6th9uReDxTaWIn1gr8akofW62EIRpWPdcFV9p6h0T9bsukM1vA,A Ndrea,https://play-lh.googleusercontent.com/a-/AOh14Ghu-BufNzxYW2-d7NkPVvycFkhIesgD-rQf3V6kdg,"Just enough features to be useful yet simple and (mostly) uncluttered. Been using the app for years. The new rocket animation showing total tasks completed, and congratulating me for the most mundane thing is extremely irritating though, and lost the app a star.",3,23,5.6.0.1,30/09/2020 18:30,Please note that this banner appears only when removing a task but not when completing it. At this time there is no option to have it removed but we will be reviewing users' feedback regarding it in the near future and see about more options.,01/10/2020 14:04,newest,com.anydo
gp:AOqpTOGgvazP_oRrWkNp3-LRKk-MdaHr1XfI9068HjfGtqRG3Z-UVLQXhP8cVl5DMeur9Z3UgdSr4tXgZPbMpA,REGINALD OGLETREE,https://play-lh.googleusercontent.com/a-/AOh14Ghj1HeVnK5rjqYSd2sJK42TdFFMDTLgO_i9lXcD,Almost perfect app just one thing I wish anydo had is hourly reminders and copy reminders to set the same task just a different time... This is coming from a PAID subscriber...,3,5,5.6.0.1,29/09/2020 12:14,"Thank you for your feedback. The suggestion you posted has already added to our UserVoice forum, and you are welcome to vote for it here: https://bit.ly/2Sebi5j. We truly value our users input, and our Product team has already added this suggestion to our roadmap! :) Stay tuned, as we are working to add it in the future!",01/10/2020 13:51,newest,com.anydo
gp:AOqpTOFR7Y0RTR4MF_Mcoft2XDbDAHSQ5P84nLAqImo1C8xx06kJgHNo2coMGZKhPMNhvQjyRurBcO6IHiU97A,shannikia ranson,https://play-lh.googleusercontent.com/-HdKV2pKhWYk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmM8qgHbTngTeDDlef_utESZ3GJqg/photo.jpg,What happened to the missed calls notification? I recently switched phones and had to download the new version and the option is no longer there. It was one of the main reasons I used the app.,3,3,5.6.0.1,26/09/2020 08:12,"Please note that due to API changes implemented by Google, Any.do will no longer be able to support the Missed Call feature, and it has been removed from the app starting from version 4.15.
We apologize for the inconvenience and promise to bring those back should Google allow it in the future :)",27/09/2020 12:18,newest,com.anydo
gp:AOqpTOGNBKiYDFpN-KmjaojmRn-ZxFN1sRZxbHGUjEIdd1fWnydmMihg73QF4LVd00tXw18Mz2O805D68Pb6TQ,Ibrahim El-Fakih,https://play-lh.googleusercontent.com/-UZadC222Slc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQZLW6khfFbv9weOHmJbip7_eo-A/photo.jpg,"To be fair, I downloaded it and uninstalled it after a couple of minutes. The reason for this is that I hate apps that scream ""pay me money"" since the instance you download it, and this one did that exactly. With the ""free premium trial"" being in your face all the time, and then setting it up or going through the tutorial you could see all the features and all you could see is ""premium"". Just do the app as a paid one instead of begging for people to pay for it. It looks amazing though.",3,1,,26/09/2020 04:28,"Please note that 90% of the app is completely free, and we allow our users to enjoy all core features for as much as they wish without a requirement to upgrade :) The Premium ad only shows up when first opening the app, and when clicking on a Premium feature. You can opt out by clicking on 'No, Thanks' on the ad :)",27/09/2020 12:14,newest,com.anydo
gp:AOqpTOHxkiJtu0dkKyWc5LzsTMUCrR6oWVDJe3Z7vuPUl0vPTWmnD2b5QDmH5LcnvqryXFJeOCYSE0D8h2E2Fg,yujin landscape photography.,https://play-lh.googleusercontent.com/a-/AOh14GjXT_ROpL8vZSE1_d3uyQgfg1FEGw-oqc6uEhMvCw,Love it. Great future.👪🙌,3,0,5.5.0.8,21/09/2020 07:36,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,23/09/2020 11:40,newest,com.anydo
gp:AOqpTOHMAVAKTYCL2CD1vZX_eCugdbPkfNoO1i0elN3vjrpdcLe_vRo8dw9V6cg6vXUEuS5aJ4bf8AcfPmsnjQ,HD PUBG King,https://play-lh.googleusercontent.com/a-/AOh14GijIovYBDnhmdxWbyU3KYd3HAVH0e-3jTjRzaTw,So nice,3,0,,18/09/2020 09:07,,,newest,com.anydo
gp:AOqpTOH13u6UvQnMKmHTJsPSpU2SixYnivJ89j3_Wr8HiOGO6cqNK4vHjEkdhVvisZlzbHh2EdnwqbmMcFNPVw,Paul Wiley,https://play-lh.googleusercontent.com/a-/AOh14Gie_cVeFQhuQvFipkBAtIEl66R7ID-VXHwkS-V9F4Y,fantastic,3,0,4.17.0.2,18/09/2020 05:10,Thank you for updating your post! We really appreciate your support! 😄,22/07/2019 12:15,newest,com.anydo
gp:AOqpTOF1qTqGNW4YsCSYHyLsm0ZuKiDM50DtI4BusHswRhB1B6H2-kjto20WTZuNueAycO578oG4UcA7YWReZg,Nate Pill,https://play-lh.googleusercontent.com/a-/AOh14GhVO5IAL7JSQMQpg13UhtA1IQx3yeug_qv7D4P2Fw,Too many options and gets too fancy for an app that should just have simple functionality to setup reminders and to do items,3,0,,15/09/2020 20:11,,,newest,com.anydo
gp:AOqpTOHVGbtVjRp6UeXjqXjiHQOTUORBf9IYr2WTGg97D-vT_116EnICvcEMLnvfogvTp0FCEIBhZDvDi4BLDw,Brigitte Daigle,https://play-lh.googleusercontent.com/a-/AOh14GhGheL5g9tdP9_Njy-fTjhgoYUpil8jRmDvesGLMo0,"Good app but needs ability to customize recurring events by allowing us to input an end date.. i.e can't end a private lesson series after 8 lessons, it reoccurs forever.",3,0,5.4.0.6,15/09/2020 16:17,,,newest,com.anydo
gp:AOqpTOEaShBBj5T_eJbEtRvZ3i3hrYPC2OCFUXCcBhSoG-_YnaJHTDTnMub9nzCPn5XvdI3FVx5jzc6EQLREQA,Carolina Hernández Bonnet,https://play-lh.googleusercontent.com/a-/AOh14GjbP3TrgcXwJJibHIhRRnxYH0YJ-2y16UnemgKbOw,"La baje para sincronizarla con Whatsapp y esa función es paga, por lo demás no la probé.",3,0,5.5.0.4,13/09/2020 23:10,"If there is anything we can help you with, you are welcome to reach us at https://www.any.do/contact_form :)",15/09/2020 13:45,newest,com.anydo
gp:AOqpTOH2APaqga8LXgN5NwcXARV_4qOWpIl07PVNFvLJM7n6b-FOPSpFBF6IigZR2k9XDrjZe8WKW0tEtMVwzQ,Brenda Thompkins,https://play-lh.googleusercontent.com/a-/AOh14GgL2UYLKDauoRnwNx1dbHR_U7Jsuo1r0kcEzF9Wyw,Way too expensive; if there was a monthly option I may consider going premium.,3,0,5.5.0.4,13/09/2020 23:07,"We do offer a monthly plan, you are welcome to reach us at https://www.any.do/contact_form to hear more about all our special offers :)",15/09/2020 13:44,newest,com.anydo
gp:AOqpTOG-ij5pOgLAFPXWVWEiS61auO-Y5YLHvr_KrQQxXzBeqi2JrUKQAn_yRkczDGZa0XUz6a3B5U8FmBnYew,joshua olumodimu,https://play-lh.googleusercontent.com/-CLbz_n3aLB0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckVtmmeWLbJBtNqz43voGUS0wWsPg/photo.jpg,"Expirencing some problems with the reminder sometimes it sounds, sometimes it doesnt, help please",3,0,5.4.0.6,12/09/2020 13:50,,,newest,com.anydo
gp:AOqpTOFfm1TT9kDg0wVOwv3GHMRIuMtEuyB_sFEeU-kgeG9yJgws18dvZqgzjSX4hzoHMy2uHpqLPkirPkZYeQ,Al Z,https://play-lh.googleusercontent.com/a-/AOh14GiYb2oelyeRbN5pCkTWbazHl-G_VcvYlKr7pWYkQQ,Great UI an reminder app. Only downside is I cant mute notifications for certain accounts which is really annoying. I'd like to see my events but not have notifications for them as I have a ton.,3,4,5.5.0.4,11/09/2020 19:33,"You can disable the event notifications under Any.do's settings. For further assistance, please reach us at https://www.any.do/contact_form :)",15/09/2020 13:12,newest,com.anydo
gp:AOqpTOGqSfVHckFcc3s7XMN3LjLmXkz8rEWn5Op3jWN-AJid1OZVpnXYT3xyrARlszWI2pTW-_1l1U0ssLxlyQ,Jeremy Jefferies,https://play-lh.googleusercontent.com/a-/AOh14Gg2i9L0llhg7InAv-iXRIh_OylLc7dC9lP0-i33qA,Just not for me. They also seem to refuse to let you delete your account by refusing a password that was created 15 seconds. Lots of cool features but not what I'm looking for.,3,0,,10/09/2020 13:54,"You can delete your account by going to Settings > Delete account. If you do not remember your password, you can reset it in the delete account screen. If you still need assistance, please reach us to us at - https://www.any.do/contact_form",13/09/2020 11:19,newest,com.anydo
gp:AOqpTOEcnwcDpEU1EhRhrM1TZYi0sEWLhnPr7j6lb9RnzvF1q3NS4oKtCAr7p-6rEnSr0hHuqYMimaVS9sFbfA,Thiago M,https://play-lh.googleusercontent.com/a-/AOh14Gg5pQN7ZVbh7r0xgIKUHPtlSVf5zr5NRuombQLHCM8,"Perderam integração com a Alexa? Ao selecionar a opção no Any.do, sou direcionado para o app Amazon Alexa e lá aparece a mensagem de erro que essa skill não existe mais.",3,0,,08/09/2020 09:54,This sounds odd! Please reach us at https://www.any.do/contact_form so we could assist you in resolving this ASAP :),08/09/2020 13:31,newest,com.anydo
gp:AOqpTOGGcXIF3z3R7_gM70fO--pWFoT1Qqh0kW6pSfSC-9QxOBXfi6ZSD1_cjgEtp28ZFiNOLFQiDjUuxk2QoQ,Mike Starr,https://play-lh.googleusercontent.com/a-/AOh14Gi-S_fZ3ap9sqeUXsqOXfi9qzw65pGss6kIAdAhKQU,Reporting abuse.,3,0,5.4.0.6,08/09/2020 03:44,Why??,08/09/2020 13:29,newest,com.anydo
gp:AOqpTOE1zJB3RFqT34wBbNdJfu2MQ0rEgrYD_xqm-o3miq9X0o8IdkUXiP3-JpjgnT7HxM7XhOuAH3YG93SQXg,Syed Waqas Ali Naqvi,https://play-lh.googleusercontent.com/-ImE_GHNoNq0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckTY6SRaGKrQ8t3uIKlLNdMM6Hj-A/photo.jpg,good,3,0,,06/09/2020 11:12,Why only three stars?,08/09/2020 13:07,newest,com.anydo
gp:AOqpTOFgEUJzy1WWVFwpAHjJaL_Y7l_sAVmUrDZmj0vIEJHFuytV5ITY54veTPbrE4roVs645X2WvYxin-45vQ,Lucy Shaban,https://play-lh.googleusercontent.com/a-/AOh14GhkDbHT8ZzuKG4nq6waS8tPT7KILu6PSmfm9iYS,I like it true,3,0,,06/09/2020 09:39,So why only three stars?,07/09/2020 16:44,newest,com.anydo
gp:AOqpTOG7v5mD4m3sBeTD7C23ccb8duvR8M65SYrS1KhE0YYHqURgDmaon5TbHcvib5ALXQLPXpRDDRvVkLB86Q,Adrian Sangalang,https://play-lh.googleusercontent.com/a-/AOh14GjdodkoxuCIC1k8sNLvSKr_YroRKc1U-G-yYK7_LQ,"App is fantastic. However, when a task reminder pops up, it disappears without acknowledging the notification. It used to have an icon at the top left but it does not show up anymore. Not sure if it is a big in the latest update. Please fix. I am on a OnePlus 7 pro running the latest OS.",3,20,5.4.0.6,05/09/2020 22:41,This sounds odd! Please reach us at https://www.any.do/contact_form so we could further assist you in resolving this :),07/09/2020 16:42,newest,com.anydo
gp:AOqpTOEkpx5vipsmyooMRU2mdN5RXKauPE1Ombc-jtI1McKroOIuGmYYdSoBw3ALR9O4Luuxz827gSMmI6NLMQ,Om Yadav,https://play-lh.googleusercontent.com/-htbNdDshPPk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckfbse30H0ZPMsBvpn375MLdn_RfQ/photo.jpg,Hyyy,3,0,,02/09/2020 21:26,,,newest,com.anydo
gp:AOqpTOFB1nOlPnLuyQM52sFoR8utmGlLPCHfZkmc2ICRjPWfwY3vppaEeapKRDjmnIjGxhN0lZ6qXF-eI-R12Q,Dinesh,https://play-lh.googleusercontent.com/a-/AOh14Gh9g34CsfDLM5MYDJkqyBIQ6D4e5l3G4fNXE9KqiQ,Any Do Moments are not working for me.. 😪 Please look into it.,3,0,3.4.16.1,02/09/2020 21:01,,,newest,com.anydo
gp:AOqpTOHOiz_idFQBo9Nvx1RjSI0BwbaruAkhITc6LjdnrFfJCe-V_r9yttUw9EhpuLtkHyR8lbqp3Ld2MWgYIg,Anand Mehta,https://play-lh.googleusercontent.com/a-/AOh14GhoJPduCXm6Smy0lKsEpxt9oz2yPtCXafzRqCGS,"1) When i access from pc it shows different calander google account. And when i access from phone it shows different google account (i use 4 different gmail accounts) 2) also when a task is completed or deleted from the app, without touching the notification bar on phone, notification on phone stays. It has to be swiped away manually. So i have to use two actions to delete one tasks. Edit-1 Now the app sticks and has become slow after the recent update. i tried uninstalling and reinstalling. still no success. it",3,179,5.5.0.4,31/08/2020 09:24,Please reach us at https://www.any.do/contact_form so we could assist you in resolving the issue :),01/09/2020 14:39,newest,com.anydo
gp:AOqpTOHE-CabXdPJatPF1eCZeSuCM4s_AKEF8AuW3IrpAEMR7QRFOKAx5GqMHnayr3524mGk6-KTN7hxutnAVg,علیرضا اس,https://play-lh.googleusercontent.com/-Z1Dil2DPpGU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm3nxCTIDp3ZsSV0wSmkwE5EuP9Yg/photo.jpg,Don't know,3,0,5.4.0.6,30/08/2020 22:25,Is there anything we can help you with?,01/09/2020 14:31,newest,com.anydo
gp:AOqpTOHvTHF1bonJH-DTU80O_00196vJ3eFec6pp-DH0Tt6RpMHq9I0eTXLB-4yibWnVmQfFHVyXTwJg0xDYEg,Kevin Clarke,https://play-lh.googleusercontent.com/a-/AOh14Gj64t2ay6Ogu1LhsJCziYZ_6-niKhnDiIohdwPQtQ,"I can't set my time the same time I write up a task. I always have to save then revisit and set the time, which is very annoying. Also I can't upgrade to the premium version which is very disappointing. Overall not a bad app but there are a few things that need to be tweaked",3,17,5.4.0.6,30/08/2020 19:40,This sounds odd! Please reach out to us at https://www.any.do/contact_form so we could resolve the issue for you ASAP :),01/09/2020 14:29,newest,com.anydo
gp:AOqpTOFwNkp03ur6fy_Ghb95uDDUWQxiGyPuQ9cPh_LsHAFTHKK-f3YnBlXkZbIs33Ud4Ne8nUsPaQT3I5qJxA,CO TH,https://play-lh.googleusercontent.com/-y7EwKKGotbA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntlkAHbvZ0XPz7q0tmZdu_5nvmhg/photo.jpg,It went from simple and useful to cool and confusing this morning. I don't know what is going on. I'm disturbed,3,0,5.4.0.6,29/08/2020 18:59,We are here for you! You are welcome to reach out at https://www.any.do/contact_form and we will happily assist you :),31/08/2020 12:40,newest,com.anydo
gp:AOqpTOEIK6hHfTPnNgSx-54Nup8p9A1ixGXtUUrba5Avc2TZmBbIsICotr0H-bgB8qpcHjHuH-c3rJYA3we56g,redacted,https://play-lh.googleusercontent.com/a-/AOh14GgkwYtg3mG3qjVzViyjLSHhTOh5d0AeJXUDxv8vag,"Great features, ability to collaborate, and plenty of options. I just wish the interface was designed by a human being, it's the most cluttered and hard to navigate todo list app by far. Compare it to Google Tasks for example: You just open the app and start typing, and everything you need is right there, with easily discoverable features. This app constantly had me frustrated and searching around for what I wanted to do. UI in general looks like a high schooler with a UI hobby made it. Basic af",3,175,5.4.0.6,28/08/2020 10:44,We are sorry you feel this way! We love user feedback and we are doing all we can to constantly improve. You are welcome to reach out to us at www.any.do/contact_form and we will gladly assist you on any question or issue you may experience :),30/08/2020 16:16,newest,com.anydo
gp:AOqpTOHFbXwwYGfaLTSIohfG6WptRsZkfQaigrCvddAduQHIjJza233jtzj4IrYCKDdCThItt5yvqleF2Rgvng,Ahmed Maher,https://play-lh.googleusercontent.com/-zetsI78TmBk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmS2abvtKKrTR8bsEL5VEd9NLVHdQ/photo.jpg,We need a monthly payment terms. Currently it is yearly only!!,3,2,5.4.0.6,28/08/2020 01:35,Please contact us at Premium@any.do and we will gladly assist you in resolving this ASAP :),30/08/2020 16:09,newest,com.anydo
gp:AOqpTOF_G0lvsSBW92aSZL-xmSDoX0Ioh2p1wJeTALnhmKF4_igbJO8F4LCuPgzZA6B972iNIJE7lsjrxk3IUw,Kate Watts,https://play-lh.googleusercontent.com/a-/AOh14GhAq6fpoBi6EasNm_XbeY_eL5CypsNoBDnUjf4PDw,"I absolutely loved this app, but for the last week or so I cannot scroll through the calendar function without it scrolling itself back up to the previous week. Horrendously annoying. If you could fix this that would be awesome as otherwise I would have given 5 stars...",3,25,5.4.0.6,27/08/2020 00:29,Please reach us at https://www.any.do/contact_form so we could further assist you in resolving this ASAP :),27/08/2020 13:14,newest,com.anydo
gp:AOqpTOGT1PHTMhK-uEuDU-LGsw6J8Eaw8glbQFMM4YdqW5VA5lnRUkydcJ0o5gycsA4AUnCr0JxXXnyp2Ypmmw,Kira,https://play-lh.googleusercontent.com/a-/AOh14GhBZoOGpUqej7FNFT5VtxX-50H71HGI8iO14Xc,mobile app isn't very intuitive but the desktop app is good,3,1,5.4.0.6,25/08/2020 21:58,Hey if you have questions feel free to reach us at https://www.any.do/contact_form. We are here for you! We also offer a Help Center with guides and videos to get you started at support.any.do :),26/08/2020 14:22,newest,com.anydo
gp:AOqpTOFMfIrFEhOFK3Fn3abN-mLivwuOuSZqK7GNhNJxqU0tvVYmHPM7yFRvBMIpgLsNYsrqvTiPzrfislK5TQ,Christine Melson,https://play-lh.googleusercontent.com/a-/AOh14GjT3KcafprxhNOk8F9QavCuyY9S9fd9UHvj-YP1kA,"I like the app overall, but there are bugs that need fixed. The app keeps stopping. Also, pay and buy need a recurring option.",3,3,5.4.0.6,24/08/2020 21:52,"We are sorry to hear that! Please contact us at https://www.any.do/contact_form so we could help you fix the crashes issue ASAP. Regarding recurring reminder, please note that this feature is available for all users if using a single recurrence. You can learn more about it at - https://support.any.do/recurring-reminders/ :)",26/08/2020 14:09,newest,com.anydo
